configuration_id,bioproject,gene_name,mean,gene_logfc,gene_lfcSE,gene_stat,gene_pvalue,gene_qvalue,conditions
PRJNA281134_2,PRJNA281134,Rpl23,1396.906456,1.19160271,0.282268528,4.221521684,2.43E-05,0.016535836,"((Subregion==""nacc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_2,PRJNA281134,Dgkg,2303.409162,-0.562510237,0.139027312,-4.046041229,5.21E-05,0.031947449,"((Subregion==""nacc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_2,PRJNA281134,Sgk1,975.9155058,0.853435088,0.214465619,3.979356187,6.91E-05,0.036147147,"((Subregion==""nacc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_2,PRJNA281134,Vwa5b1,585.1018403,-0.652467664,0.164191202,-3.973828416,7.07E-05,0.036147147,"((Subregion==""nacc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_2,PRJNA281134,Zic2,523.1482543,-0.978662685,0.248769171,-3.934019165,8.35E-05,0.039410242,"((Subregion==""nacc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_2,PRJNA281134,Tmsb10,1078.657782,1.033526772,0.266904411,3.872273107,0.000107825,0.047235067,"((Subregion==""nacc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Cttn,1247.72776,6.756968835,0.31639221,21.35630592,3.41E-101,3.67E-97,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Armcx3,258.4938559,3.708128464,0.227058462,16.33116173,5.92E-60,3.19E-56,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Bnip3,629.8602953,2.601073137,0.160266443,16.22968035,3.11E-59,1.12E-55,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Rplp2,625.0819678,2.036532527,0.214343043,9.501276526,2.07E-21,5.58E-18,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Pkig,594.8161185,1.328167788,0.148845296,8.923142534,4.53E-19,9.75E-16,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Rab5c,1521.397371,-0.903407393,0.106345745,-8.495002713,1.98E-17,3.55E-14,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Golga7,234.0327492,3.596900816,0.503794701,7.139616212,9.36E-13,1.44E-09,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Pcdha10,98.80657569,-1.971184717,0.284624767,-6.925555847,4.34E-12,5.84E-09,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Rps23,1470.73901,1.747498783,0.297094258,5.881967537,4.05E-09,4.85E-06,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Vdac3,779.2865371,1.167215978,0.205813823,5.671222467,1.42E-08,1.53E-05,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Gm5643,661.5852973,-2.061906893,0.36469143,-5.653839724,1.57E-08,1.53E-05,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Pakap,668.1861898,-0.792190237,0.141335836,-5.605020372,2.08E-08,1.87E-05,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Ppia,2006.211931,0.808979233,0.158482267,5.104541009,3.32E-07,0.000274461,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Nudc,1169.361228,0.532128736,0.10471965,5.081460225,3.75E-07,0.000287864,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Me1,222.8229489,2.41699155,0.477939866,5.057103878,4.26E-07,0.000305348,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Erh,311.9070118,1.144957786,0.236748635,4.836174816,1.32E-06,0.000837771,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Polr2l,208.2582206,1.261510472,0.260523311,4.842217257,1.28E-06,0.000837771,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Rpl19,1466.826695,1.704642879,0.361644523,4.713586877,2.43E-06,0.001454955,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Sparc,2399.902724,1.005369053,0.225369703,4.460976954,8.16E-06,0.004620393,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Padi2,848.6911426,0.600361343,0.142432292,4.215064817,2.50E-05,0.013434208,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Hivep1,653.5243336,0.527381651,0.125955766,4.187038568,2.83E-05,0.014480799,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Prkag2,1522.795949,-0.498332433,0.120345287,-4.140855421,3.46E-05,0.016923182,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Tshz2,351.9120478,1.757571436,0.42891918,4.097675079,4.17E-05,0.019523342,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Agap2,16632.8789,-0.499630897,0.12445244,-4.014633203,5.95E-05,0.02669301,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Elmo1,933.3531821,0.721120315,0.180120682,4.003539775,6.24E-05,0.026857693,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_3,PRJNA281134,Tubb3,1275.899493,6.781389429,1.698356713,3.992912312,6.53E-05,0.027010377,"((Subregion==""hipp_CA1"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_4,PRJNA281134,Rplp1,3006.429954,-6.552481594,1.793011436,-3.654456109,0.000257728,0.034631169,"((Subregion==""pfc_acc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_4,PRJNA281134,Cep170b,3729.918282,-0.386280459,0.105623922,-3.657130425,0.000255055,0.034631169,"((Subregion==""pfc_acc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_4,PRJNA281134,Zyg11b,3291.715613,-0.391791306,0.105131969,-3.726661909,0.000194032,0.034631169,"((Subregion==""pfc_acc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_4,PRJNA281134,Shank1,5084.783301,-0.604495097,0.164906216,-3.665690176,0.000246672,0.034631169,"((Subregion==""pfc_acc"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_5,PRJNA281134,Kcnq2,5321.125204,-2.157907846,0.177704917,-12.14320841,6.23E-34,7.00E-30,"((Subregion==""pfc_pl"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_5,PRJNA281134,Rpl21,442.7645254,2.768964395,0.246465228,11.23470607,2.75E-29,1.55E-25,"((Subregion==""pfc_pl"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_5,PRJNA281134,Dyrk1a,1114.070355,-0.846315625,0.105804847,-7.998836062,1.26E-15,4.70E-12,"((Subregion==""pfc_pl"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_5,PRJNA281134,Hmgb3,55.06138765,2.733824588,0.468013928,5.841331686,5.18E-09,1.45E-05,"((Subregion==""pfc_pl"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA281134_5,PRJNA281134,Fam131b,1520.2513,-1.168467767,0.242600952,-4.816418729,1.46E-06,0.003280655,"((Subregion==""pfc_pl"") & (Stress.protocol==""CFC"" | Stress.protocol==""control"") & (Time.from.stress.h==""1536"") & (Phenotype==""na"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Mgp,1619.449164,0.836948273,0.118126597,7.085180603,1.39E-12,2.25E-08,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Robo3,2554.418104,-1.130593557,0.18451685,-6.127318751,8.94E-10,7.23E-06,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Col6a4,656.6630105,-1.159662596,0.217528472,-5.331084178,9.76E-08,0.000526801,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Apod,3387.914093,0.931291516,0.180339489,5.164101997,2.42E-07,0.000977739,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Pcdhac1,417.9745465,1.372637245,0.268199802,5.117965168,3.09E-07,0.000999932,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Daam2,4764.906073,-0.498149078,0.107254916,-4.644533761,3.41E-06,0.009196006,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Atxn1,4510.447122,-0.522560757,0.114379893,-4.56864178,4.91E-06,0.010120039,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Bzrap1,32489.88598,-0.643435658,0.140960395,-4.564655598,5.00E-06,0.010120039,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Pcolce,814.4766357,0.676866033,0.149090652,4.539962943,5.63E-06,0.010120039,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Pcdhgb8,228.8687773,-1.331573712,0.30118656,-4.421092729,9.82E-06,0.015655715,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Col11a2,1254.499885,-0.936469708,0.212651555,-4.403775494,1.06E-05,0.015655715,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Prg4,1034.183286,0.610685349,0.140598997,4.343454508,1.40E-05,0.018921011,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Adam33,786.0540358,-0.823391652,0.190789359,-4.315710564,1.59E-05,0.019810416,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Bmp1,9551.534185,-0.650493433,0.155803859,-4.175079086,2.98E-05,0.032147485,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Otof,5514.402477,-0.643601602,0.153979842,-4.179778307,2.92E-05,0.032147485,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Igf2,6267.310341,0.448516972,0.109845465,4.083163306,4.44E-05,0.044948794,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_0,PRJNA323485,Pcdha12,480.4522483,0.788467028,0.194664379,4.050391921,5.11E-05,0.048689621,"((Stress.protocol==""control"" | Stress.protocol==""30d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Fmod,3718.431198,1.198222453,0.092760484,12.91738036,3.59E-38,5.73E-34,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Prg4,1787.989189,1.651916725,0.132162447,12.4991385,7.55E-36,6.02E-32,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Mir1906-1,246.8306978,2.05157918,0.177609954,11.55103718,7.29E-31,3.88E-27,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Slc13a4,2357.191846,0.997660904,0.111391728,8.956328422,3.36E-19,1.34E-15,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Txnip,3594.706468,0.75743841,0.085397681,8.869543094,7.34E-19,2.34E-15,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Aebp1,3340.98435,1.145171424,0.131029394,8.739805546,2.34E-18,6.21E-15,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Cyp1b1,396.2145027,1.108697265,0.14026705,7.904188955,2.70E-15,6.15E-12,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Ogn,811.8228264,1.18836998,0.151631287,7.837234657,4.61E-15,9.19E-12,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Colec12,884.765295,1.075727319,0.138541456,7.764660129,8.19E-15,1.45E-11,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Slc6a20a,2142.342289,0.817696588,0.10622256,7.697955927,1.38E-14,2.21E-11,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Bgn,1608.014518,0.814039415,0.10724854,7.590214426,3.19E-14,4.53E-11,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Slc13a3,2206.580551,0.960989619,0.126749286,7.581814856,3.41E-14,4.53E-11,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Cfh,2704.203328,0.743686664,0.098303411,7.56521728,3.87E-14,4.75E-11,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Pcolce,1011.283187,1.024232062,0.136144173,7.523142862,5.35E-14,6.10E-11,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Mrc1,710.2796658,1.226187375,0.169164267,7.248501101,4.21E-13,4.48E-10,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Aldh1a2,1190.13747,0.909021592,0.126075747,7.210122589,5.59E-13,5.58E-10,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Ctgf,382.5574105,1.178370038,0.167270342,7.044703931,1.86E-12,1.74E-09,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Apod,4237.292234,1.27098634,0.181646204,6.997043199,2.61E-12,2.32E-09,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Bmp5,294.8011015,1.141424538,0.163978689,6.960810253,3.38E-12,2.84E-09,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Serping1,766.5816968,0.916623235,0.131922525,6.948193544,3.70E-12,2.95E-09,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
PRJNA323485_1,PRJNA323485,Ddr2,1668.515118,0.752283333,0.109520526,6.868879818,6.47E-12,4.92E-09,"((Stress.protocol==""control"" | Stress.protocol==""10d_CSDS"") & (Time.from.stress.h==""24"") & (Phenotype==""na"") & (Subregion==""pfc"") & (Sex==""m""))"
